MovieID,Title,AvgRating,Count
3082,"World Is Not Enough, The (1999)",3.217,4357
47044,Miami Vice (2006),3.016,587
4099,Death Before Dishonor (1987),2.530,33
2058,"Negotiator, The (1998)",3.591,4767
7123,Naked Lunch (1991),3.534,613
56145,"Mist, The (2007)",3.405,310
6730,Convoy (1978),2.640,121
723,Two Friends (1986),2.900,25
5492,Fathom (1967),2.652,23
399,Girl in the Cadillac (1995),2.188,8
7825,Victory (1995),3.333,3
6615,Freddy Vs. Jason (2003),2.497,742
1350,"Omen, The (1976)",3.551,2849
3901,Duets (2000),2.826,458
6889,Brother Bear (2003),3.070,431
49274,Happy Feet (2006),3.230,538
8834,"Cookout, The (2004)",2.194,18
3234,Train Ride to Hollywood (1978),3.000,1
1363,"Preacher's Wife, The (1996)",3.092,1077
2120,Needful Things (1993),2.910,955
4091,Can't Buy Me Love (1987),3.198,761
41585,Kiss of Death (1947),3.356,45
4097,Dead of Winter (1987),3.055,82
5908,Scarlet Diva (2000),2.875,20
7120,DarkWolf (2003),1.467,15
7934,Zelig (1983),3.802,523
6184,"Man Who Fell to Earth, The (1976)",3.386,669
4003,She's Having a Baby (1988),2.864,498
4883,"Town is Quiet, The (La Ville est tranquille) (2000)",3.361,18
57478,"Laugh, Clown, Laugh (1928)",3.750,2
1183,"English Patient, The (1996)",3.640,9152
5494,"Earth Trembles, The (La Terra Trema) (1948)",3.361,18
4373,Pootie Tang (2001),2.569,262
59157,"Invisible Ray, The (1936)",2.625,4
6606,Purpose (2002),1.500,2
1489,Cats Don't Dance (1997),2.864,242
4915,"Beastmaster, The (1982)",2.842,529
7303,"Diary of Anne Frank, The (1959)",3.667,404
5178,Fun (1994),3.040,25
66,Lawnmower Man 2: Beyond Cyberspace (1996),2.132,1518
3985,"Eagle Has Landed, The (1976)",3.626,410
4492,Critters (1986),2.692,454
6377,Finding Nemo (2003),3.914,9863
5541,Hot Shots! (1991),3.147,1457
2015,"Absent Minded Professor, The (1961)",3.381,1516
511,"Program, The (1993)",3.160,1060
6731,Day of the Dead (1985),3.446,502
1528,Intimate Relations (1996),2.824,17
6809,Tightrope (1984),3.248,125
7372,Ned Kelly (2003),2.995,111
58876,Stop-Loss (2008),3.262,61
8189,Zazie dans le métro (1960),3.550,30
3191,"Quarry, The (1998)",2.750,2
4993,"Lord of the Rings: The Fellowship of the Ring, The (2001)",4.161,15938
1025,"Sword in the Stone, The (1963)",3.542,2872
3185,Snow Falling on Cedars (1999),3.322,1324
7233,Mesmerized (1986),1.667,3
2570,"Walk on the Moon, A (1999)",3.628,478
4957,Sudden Impact (1983),3.271,330
8138,Attack of the Giant Leeches (1959),1.672,29
4702,Thomas in Love (Thomas est Amoureux) (2000),3.154,26
25865,"Letter, The (1940)",3.860,75
6290,House of 1000 Corpses (2003),2.729,406
1043,To Gillian on Her 37th Birthday (1996),3.052,780
5855,Shock Treatment (1981),2.310,58
4132,Mannequin (1987),2.626,1086
2620,This Is My Father (1998),3.528,158
3386,JFK (1991),3.678,3835
52722,Spider-Man 3 (2007),3.059,1271
43333,Water (2005),3.848,145
7420,Viva Las Vegas (1964),2.948,29
37,Across the Sea of Time (1995),2.882,55
2400,Prancer (1989),2.783,212
4655,Romero (1989),3.761,94
1858,Mr. Nice Guy (1997),3.197,782
26498,Boy Meets Girl (1984),4.250,2
2606,Idle Hands (1999),2.699,1062
53972,Live Free or Die Hard (2007),3.640,1200
4682,Warlock (1989),2.816,396
26476,Merry Christmas Mr. Lawrence (1983),3.529,119
447,"Favor, The (1994)",2.587,138
50851,Cocaine Cowboys (2006),3.897,97
2831,"Dog of Flanders, A (1999)",2.549,51
5863,Take This Job and Shove It (1981),2.614,44
163,Desperado (1995),3.445,8161
1358,Sling Blade (1996),4.050,7733
30812,"Aviator, The (2004)",3.608,2522
1315,Paris Was a Woman (1995),3.564,39
60880,"Family Game, The (Kazoku gêmu) (1983)",4.000,1
588,Aladdin (1992),3.667,23531
2502,Office Space (1999),3.965,9915
50658,49 Up (2005),4.030,66
6649,Tunes of Glory (1960),3.622,37
5964,Company Business (1991),2.985,33
1265,Groundhog Day (1993),3.855,16743
2709,Muppets From Space (1999),3.114,1086
8128,Goodbye Children (Au revoir les enfants) (1987),3.995,306
7624,School Ties (1992),3.441,333
1723,Twisted (1996),2.738,42
3409,Final Destination (2000),3.144,2580
5589,Indian Summer (1993),3.146,185
2975,"Best Man, The (1999)",3.173,399
27834,"Return, The (Vozvrashcheniye) (2003)",3.983,179
4279,True Believer (1989),3.367,150
57536,Strange Wilderness (2008),2.533,60
54116,First Snow (2006),3.147,34
42013,"Ringer, The (2005)",2.779,156
1284,"Big Sleep, The (1946)",4.268,2980
2887,Simon Sez (1999),1.645,62
27436,Mockingbird Don't Sing (2001),2.667,6
8507,Freaks (1932),3.831,519
41569,King Kong (2005),3.417,2602
42418,"New World, The (2005)",3.401,426
1581,Out to Sea (1997),2.839,387
911,Charade (1963),4.088,2137
6195,Stone Reader (2002),3.764,87
25841,Stage Door (1937),3.940,67
3016,Creepshow (1982),3.193,1645
4969,And Then There Were None (1945),3.940,408
2661,It Came from Outer Space (1953),3.249,315
8008,Brigadoon (1954),3.395,223
3431,Death Wish 2 (1982),2.358,299
8761,"Three Lives of Thomasina, The (1964)",3.423,39
6861,Charlotte Sometimes (2002),3.312,16
339,While You Were Sleeping (1995),3.511,14219
3968,Bedazzled (2000),2.872,2015
4348,Whatever Happened to Harold Smith? (1999),3.395,19
5967,Legend of the Lost (1957),2.250,8
5966,"Kiss Before Dying, A (1956)",3.167,45
6646,Valley of the Dolls (1967),2.826,121
31114,Imaginary Heroes (2004),3.510,97
7336,"Damned, The (La Caduta degli dei) (1969)",3.050,20
1710,Man of Her Dreams (a.k.a. The Fiancé) (1997),1.682,11
3833,"Brain That Wouldn't Die, The (1962)",2.319,182
50872,Ratatouille (2007),3.951,2038
2833,Lucie Aubrac (1997),3.392,120
8705,Funny About Love (1990),2.375,20
7808,Mayerling (1968),2.571,7
2775,Head On (1998),3.168,92
656,Eddie (1996),2.926,747
4096,"Curse, The (a.k.a. The Farm) (1987)",1.900,30
4152,Vatel (2000),3.400,120
4917,MacArthur (1977),3.177,62
3390,Shanghai Surprise (1986),1.500,129
5839,My Father's Glory (Gloire de mon Père) (1990),3.995,191
60745,Blast of Silence (1961),4.125,4
5676,"Young Unknowns, The (2000)",2.250,2
5608,"Experiment, The (Das Experiment) (2001)",3.861,727
7009,Lorenzo's Oil (1992),3.266,340
7221,Platinum Blonde (1931),3.594,32
54910,Behind the Mask: The Rise of Leslie Vernon (2006),3.650,10
6694,Suddenly (Tan de Repente) (2002),3.700,5
47117,Tears of the Black Tiger (Fah talai jone) (2000),3.375,16
3505,No Way Out (1987),3.790,1551
42723,Hostel (2005),2.738,564
6221,Gaudi Afternoon (2001),2.909,33
49263,Fuck (2005),3.382,38
2908,Boys Don't Cry (1999),3.868,4112
1084,Bonnie and Clyde (1967),3.888,5651
1833,Mercury Rising (1998),3.023,1410
4723,"Deep End, The (2001)",3.503,506
2705,"Late August, Early September (Fin août, début septembre) (1998)",3.389,63
5129,Big Bad Love (2001),2.381,21
1122,Plutonium Circus (1995),2.875,12
2422,"Karate Kid Part III, The (1989)",2.073,1951
3640,"King in New York, A (1957)",3.319,58
3816,"Official Story, The (La Historia oficial) (1985)",3.808,167
4713,Altered States (1980),3.491,809
498,Mr. Jones (1993),2.785,235
25868,Ball of Fire (1941),3.937,63
60405,Ganes (2007),3.000,3
4814,Don't Say a Word (2001),3.118,950
218,Boys on the Side (1995),3.296,2713
1474,Jungle2Jungle (a.k.a. Jungle 2 Jungle) (1997),2.545,1058
4436,Obsession (1976),3.483,87
4290,For the Boys (1991),2.828,235
3600,Blue Hawaii (1961),2.725,260
6374,"In-Laws, The (2003)",2.909,280
103,Unforgettable (1996),3.288,722
1806,Paulie (1998),2.829,627
451,Flesh and Bone (1993),3.087,431
8971,Veer Zaara (2004),3.429,21
36152,Dreamchild (1985),3.375,12
2990,Licence to Kill (1989),3.187,2106
7320,Dirty Dancing: Havana Nights (2004),2.889,189
8955,Undertow (2004),3.408,125
41769,Mozart and the Whale (2005),3.571,35
53574,"TV Set, The (2006)",3.333,30
6153,Zapped! (1982),2.130,166
1908,Resurrection Man (1998),2.583,30
161,Crimson Tide (1995),3.749,14551
587,Ghost (1990),3.453,17194
51077,Ghost Rider (2007),2.584,504
5962,Body of Evidence (1993),1.978,229
2680,Floating (1997),2.875,16
4978,Lantana (2001),3.845,825
42094,"Spirit of the Beehive, The (Espíritu de la colmena, El) (1973)",3.823,48
5834,Fingers (1978),3.327,26
282,Nell (1994),3.429,6977
2752,Outrageous Fortune (1987),2.935,607
1670,Welcome To Sarajevo (1997),3.489,471
6349,Breakin' (1984),2.602,98
8266,Purple Rain (1984),2.926,310
1375,Star Trek III: The Search for Spock (1984),3.234,5979
6828,"Sunday in the Country, A (Un dimanche à la campagne) (1984)",3.671,38
27186,Kirikou and the Sorceress (Kirikou et la sorcière) (1998),3.500,35
6357,High Society (1956),3.702,255
4773,Haiku Tunnel (2001),3.133,113
6715,Children of the Night (1991),2.036,14
62334,"Wrong Man, The (1993)",2.625,4
2403,First Blood (Rambo: First Blood) (1982),3.498,2689
27833,Silver City (2004),2.978,67
64273,"Lovers, The (Amants, Les) (1958)",3.167,3
3421,Animal House (1978),3.866,5998
8446,Sands of Iwo Jima (1949),3.446,111
8765,This Gun for Hire (1942),3.874,111
1075,"Sexual Life of the Belgians, The (La Vie sexuelle des Belges 1950-1978) (1994)",3.603,87
25762,"Unknown, The (a.k.a. Alonzo the Armless) (1927)",3.200,20
4596,"Girl in a Swing, The (1989)",2.808,26
8837,Triggermen (2002),2.636,11
566,Naked in New York (1994),2.718,101
8891,Hear No Evil (1993),2.707,29
2444,24 7: Twenty Four Seven (1997),3.283,46
62511,"Synecdoche, New York (2008)",3.297,32
3149,Diamonds (1999),2.294,34
2880,Operation Condor 2 (Armour of God) (Long xiong hu di) (1987),3.185,273
2031,"Million Dollar Duck, The (a.k.a. $1,000,000 Duck) (1971)",2.586,168
54004,I Now Pronounce You Chuck and Larry (2007),2.965,298
8057,Sweet Bird of Youth (1962),3.557,35
6194,Till Human Voices Wake Us (2001),3.037,27
8826,Human Resources (Ressources Humaines) (1999),3.529,34
1718,Stranger in the House (1997),2.924,33
4662,"See No Evil, Hear No Evil (1989)",3.100,410
36531,Venom (2005),2.197,38
5754,"Hand, The (1981)",2.261,67
46430,Waist Deep (2006),3.052,29
61986,Appaloosa (2008),3.523,43
7129,Queen of Hearts (1989),3.833,9
1701,Deconstructing Harry (1997),3.437,1829
625,Asfour Stah (1990),3.324,17
8960,Voices of Iraq (2004),3.000,15
5627,Skins (2002),3.591,22
33132,State Property 2 (2005),2.857,7
185,"Net, The (1995)",3.125,14975
6707,Cabin Fever (2002),2.665,516
6958,"Haunted Mansion, The (2003)",2.468,277
7351,How to Draw a Bunny (2002),3.400,20
8728,"Creeping Flesh, The (1973)",2.765,17
5711,Marianne & Juliane (Die Bleierne Zeit) (1981),3.625,8
5934,"Challenge, The (1982)",4.000,3
50064,"Good German, The (2006)",3.113,142
2819,3 Days of the Condor (a.k.a. Three Days of the Condor) (1975),3.994,1804
6878,Porn Theater (La Chatte à deux têtes) (2002),3.083,6
50619,"Blood of a Poet, The (Sang d'un poète, Le) (1930)",3.000,4
4642,Hedwig and the Angry Inch (2000),3.809,1298
4012,Punchline (1988),2.779,357
3183,"Third Miracle, The (1999)",3.515,137
5020,Silent Trigger (1996),2.727,11
1573,Face/Off (1997),3.345,10436
51927,Dead Silence (2007),2.944,72
6658,10 (1979),2.870,364
55063,My Winnipeg (2007),3.793,29
4122,Ironweed (1987),3.113,128
7360,Dawn of the Dead (2004),3.554,1742
6846,Tough Guys Don't Dance (1987),2.875,12
1519,Broken English (1996),3.300,80
975,Something to Sing About (1937),2.867,15
58078,"Air I Breathe, The (2007)",3.445,64
4796,"Grass is Greener, The (1960)",3.545,56
3772,Hatchet For the Honeymoon (Il Rosso Segno Della Follia) (1970),2.353,17
51082,Daddy's Little Girls (2007),3.450,20
7648,Wildflowers (1999),2.773,11
3703,"Road Warrior, The (Mad Max 2) (1981)",3.655,4437
3538,East is East (1999),3.536,750
55176,In the Shadow of the Moon (2007),3.756,90
7781,Twister (1990),2.963,216
2859,Stop Making Sense (1984),4.131,1184
39234,North Country (2005),3.580,324
53318,Cashback (2006),3.658,174
57792,Caramel (Sukkar banat) (2007),3.594,32
1989,Prom Night III: The Last Kiss (1989),1.525,121
4050,"St. Francisville Experiment, The (2000)",2.259,29
6947,Master and Commander: The Far Side of the World (2003),3.670,3332
7090,Hero (Ying xiong) (2002),3.911,3511
7939,Through a Glass Darkly (Såsom i en spegel) (1961),3.961,116
5794,Good Work (Beau travail) (1999),3.444,45
6665,Dracula (1979),3.061,106
52,Mighty Aphrodite (1995),3.544,5887
537,Sirens (1994),3.167,2211
3113,End of Days (1999),2.627,2803
329,Star Trek: Generations (1994),3.336,16167
2312,Children of a Lesser God (1986),3.734,1722
1599,Steel (1997),1.634,298
8676,Fist of the North Star (1995),1.967,45
855,Every Other Weekend (Un week-end sur deux) (1990),2.885,26
6248,Japon (a.k.a. Japan) (Japón) (2002),2.917,30
6911,"Jolson Story, The (1946)",3.283,30
3501,Murphy's Romance (1985),3.473,569
6387,Once a Thief (Zong Heng si Hai) (1991),3.394,141
49,When Night Is Falling (1995),3.667,141
2786,Haunted Honeymoon (1986),2.470,234
636,Frisk (1995),2.952,21
5775,"Night the Lights Went Out in Georgia, The (1981)",2.619,21
6110,Pandemonium (1982),2.679,14
953,It's a Wonderful Life (1946),4.073,7485
55282,30 Days of Night (2007),3.024,290
304,Roommates (1995),3.241,470
30850,"Merchant of Venice, The (2004)",3.674,316
3319,Judy Berlin (1999),3.210,88
3396,"Muppet Movie, The (1979)",3.748,3640
1012,Old Yeller (1957),3.603,2039
27812,Festival Express (2003),3.355,38
46972,Night at the Museum (2006),3.132,773
59727,"Strangers, The (2008)",2.883,107
4892,Maze (2000),3.121,29
51638,"Westerner, The (1940)",3.306,36
61816,Import/Export (2007),3.700,5
5348,Hollywood Ending (2002),2.953,300
8014,"Spring, Summer, Fall, Winter... and Spring (Bom yeoreum gaeul gyeoul geurigo bom) (2003)",4.020,600
45221,Stick It (2006),2.936,94
6866,Nine Dead Gay Guys (2003),3.091,11
36752,Revenge of the Ninja (1983),2.333,3
2469,Peggy Sue Got Married (1986),3.185,2241
851,Basquiat (1996),3.518,959
3773,House Party (1990),2.781,422
26002,Mr. Arkadin (Confidential Report) (1955),3.462,39
8222,"Other, The (1972)",3.281,48
64976,Hexed (1993),1.500,1
4531,Red Heat (1988),2.821,487
880,"Island of Dr. Moreau, The (1996)",2.466,3195
5617,Secretary (2002),3.789,1954
6985,"Passion of Joan of Arc, The (La Passion de Jeanne d'Arc) (1928)",4.083,300
2774,Better Than Chocolate (1999),3.305,389
2823,"Spiders Part 1: The Golden Lake, The (Die Spinnen, 1. Teil: Der Goldene See) (1919)",2.889,27
6134,Starstruck (1982),3.162,37
47805,Lassie (2005),2.700,25
6032,"Little Romance, A (1979)",3.696,125
533,"Shadow, The (1994)",2.949,2423
1996,Poltergeist III (1988),1.947,645
60295,Up the Yangtze (2007),3.587,23
32170,Chronicles (Crónicas) (2004),3.500,33
56748,"Big Bad Swim, The (2006)",3.500,2
33629,Airborne (1993),3.167,6
4493,Critters 2: The Main Course (1988),2.192,201
1170,Best of the Best 3: No Turning Back (1995),2.069,102
2032,"Barefoot Executive, The (1971)",2.896,158
2240,My Bodyguard (1980),3.397,994
4143,Valentine (2001),2.168,374
1558,Sudden Manhattan (1997),2.739,23
56001,Love in the Time of Cholera (2007),2.872,47
4456,Haunted Castle (2001),2.773,11
3004,"Bachelor, The (1999)",2.503,1000
4932,Dressed to Kill (1980),3.507,373
61361,"Women, The (2008)",3.125,24
26985,Nirvana (1997),3.290,31
3488,"Hideous Sun Demon, The (1959)",1.944,45
7622,Midnight (O Primeiro Dia) (1998),3.800,5
26868,Lucky Break (a.k.a. Paperback Romance) (1994),3.625,4
3146,Deuce Bigalow: Male Gigolo (1999),2.657,1805
2764,"Thomas Crown Affair, The (1968)",3.535,1505
2023,"Godfather: Part III, The (1990)",3.395,5376
5367,My Beautiful Laundrette (1985),3.726,414
30883,Fat Albert (2004),1.996,124
6380,Capturing the Friedmans (2003),3.980,914
56169,Awake (2007),3.082,97
6306,I Am Trying to Break Your Heart (2002),3.778,153
475,In the Name of the Father (1993),3.930,5230
3811,Breaker Morant (1980),4.116,1011
45431,Over the Hedge (2006),3.501,849
34334,Stealth (2005),2.514,313
6435,Operation Pacific (1951),2.921,19
6273,In a Lonely Place (1950),4.151,146
27808,Spanglish (2004),3.409,1021
2364,Godzilla (a.k.a. Godzilla 1985: The Legend Is Reborn) (Gojira) (1984),2.690,449
5337,Delirious (1991),2.942,163
6010,Double Whammy (2001),2.678,59
6436,This Boy's Life (1993),3.613,416
4609,Jacknife (1989),3.364,77
6737,Super Sucker (2002),2.667,15
1126,Drop Dead Fred (1991),2.578,1848
5914,"Vernon, Florida (1981)",3.926,108
26350,"Passenger, The (Professione: reporter) (1975)",3.947,141
5880,Extreme Ops (2002),1.875,60
5161,Intersection (1994),2.559,101
32646,Bring on the Night (1985),3.364,22
25934,3 Godfathers (1948),3.200,10
5112,Last Orders (2001),3.591,176
4763,"Iron Ladies, The (Satree lek) (2000)",3.329,35
7448,Envy (2004),2.339,271
2122,Children of the Corn (1984),2.560,1288
44759,Basic Instinct 2 (2006),2.137,161
27020,Gia (1998),3.201,182
47646,Idlewild (2006),3.122,45
5989,Catch Me If You Can (2002),3.806,7573
2262,About Last Night... (1986),3.093,1419
53004,Delta Farce (2007),2.042,48
3590,"Lords of Flatbush, The (1974)",2.918,176
7992,Cockfighter (1974),3.650,10
6593,Freaky Friday (2003),3.289,1171
6751,Cold Creek Manor (2003),2.323,195
7414,Going in Style (1979),3.527,56
5426,Bad Company (1972),3.486,35
6622,Carnages (a.k.a. Carnage) (2002),3.000,8
5303,Joe Versus the Volcano (1990),2.784,1074
3188,"Life and Times of Hank Greenberg, The (1998)",3.718,204
5142,"Fireman's Ball, The (Horí, má panenko) (1967)",3.836,64
3145,Cradle Will Rock (1999),3.306,731
2724,Runaway Bride (1999),2.862,4302
4974,Not Another Teen Movie (2001),2.672,1241
5012,Yentl (1983),2.880,317
6034,"Paradise, Hawaiian Style (1966)",2.615,13
4002,"Planes, Trains & Automobiles (1987)",3.599,3595
813,Larger Than Life (1996),2.788,299
27410,Conspiracy (2001),3.728,208
26606,"Chinese Ghost Story, A (Sinnui yauwan) (1987)",3.662,139
7976,Ken Park (2002),2.949,98
3790,Groove (2000),3.377,175
3631,It's in the Water (1998),3.237,19
1698,"Boys, Les (1997)",2.735,34
4958,Behind Enemy Lines (2001),3.179,1495
40010,Duck Season (Temporada de patos) (2004),3.400,40
6916,"Magic Sword, The (1962)",2.917,12
32354,Free Radicals (Böse Zellen) (2003),3.250,6
5866,They All Laughed (1981),3.115,13
8366,Saved! (2004),3.641,1163
1821,"Object of My Affection, The (1998)",3.126,992
5202,My American Uncle (Mon Oncle d'Amérique) (1980),3.792,53
3822,"Girl on the Bridge, The (La Fille sur le Pont) (1999)",3.840,313
3417,"Crimson Pirate, The (1952)",3.656,231
4761,Diamond Men (2001),3.481,78
44978,Dead Birds (2004),3.333,3
5763,Lola (1981),3.734,64
60760,"X-Files: I Want to Believe, The (2008)",2.790,155
4337,"Sand Pebbles, The (1966)",3.744,248
27876,Schultze Gets the Blues (2003),3.279,68
7241,Kanal (1957),3.959,73
30952,Last Train from Gun Hill (1959),3.348,33
64897,Mr. Wu (1927),3.000,1
1921,Pi (1998),3.733,4488
1910,I Went Down (1997),3.385,200
6506,Fulltime Killer (Chuen jik sat sau) (2001),3.673,107
7085,Send Me No Flowers (1964),3.649,84
1852,Love Walked In (1998),3.111,9
6276,Wake of the Red Witch (1948),3.117,30
32375,"Young Törless, The (Der Junge Törless) (1966)",3.450,10
1557,Squeeze (1997),2.700,10
5107,Hart's War (2002),3.132,612
5123,"Touch of Class, A (1973)",3.444,63
5037,"Long Gray Line, The (1955)",3.348,33
39429,Confess (2005),2.500,1
6582,Remo Williams: The Adventure Begins (1985),3.150,307
294,"Perez Family, The (1995)",3.233,528
25870,Here Comes Mr. Jordan (1941),3.845,55
2487,"Blood, Guts, Bullets and Octane (1998)",2.117,60
25783,Doctor X (1932),3.000,4
1199,Brazil (1985),4.045,7357
6586,American Wedding (2003),2.977,1180
2919,"Year of Living Dangerously, The (1982)",3.937,1747
8270,"Hairdresser's Husband, The (Mari de la coiffeuse, Le) (1990)",3.717,138
4274,Cleopatra (1963),3.367,308
980,"Yes, Madam (a.k.a. Police Assassins) (a.k.a. In the Line of Duty 2) (Huang gu shi jie) (1985)",2.987,80
4320,"Buffalo Bill and the Indians, or Sitting Bull's History Lesson (a.k.a. Buffalo Bill and the Indians) (1976)",2.952,52
34608,"Best of Everything, The (1959)",3.100,15
3254,Wayne's World 2 (1993),2.924,2736
4717,"Big Brawl, The (1980)",3.236,70
4689,"Cat 'o Nine Tails, The (Il Gatto a Nove Code) (1971)",3.000,41
3978,"Legend of Bagger Vance, The (2000)",3.172,1631
43,Restoration (1995),3.461,1630
2890,Three Kings (1999),3.646,6629
58246,Grace Is Gone (2007),3.278,54
33126,"Frisco Kid, The (1979)",3.384,43
5203,"Monster Club, The (1980)",3.015,33
3530,Smoking/No Smoking (1993),3.600,25
31156,Abbott and Costello Meet the Invisible Man (1951),3.184,19
1000,Curdled (1996),3.211,128
8068,"Sundays and Cybele (Dimanches de Ville d'Avray, Les) (1962)",3.857,7
55259,"Seeker: The Dark Is Rising, The (2007)",2.873,59
4891,King of the Jungle (2000),1.812,8
1672,"Rainmaker, The (1997)",3.568,2188
58293,"10,000 B.C. (2008)",2.530,301
56805,Walk Hard: The Dewey Cox Story (2007),3.275,220
2245,Working Girl (1988),3.333,2802
2035,Blackbeard's Ghost (1968),3.184,204
3727,Near Dark (1987),3.646,618
1757,Fallen Angels (Duo luo tian shi) (1995),3.932,184
4253,Lakeboat (2000),3.065,31
7212,I Was a Male War Bride (1949),3.571,156
6568,Camp (2003),3.250,154
884,Sweet Nothing (1996),3.415,41
64957,"Curious Case of Benjamin Button, The (2008)",3.820,75
6848,Kingdom of the Spiders (1977),2.349,43
61695,Ladrones (2007),4.500,1
5051,Italian for Beginners (Italiensk for begyndere) (2000),3.589,586
6311,"Other Side of Heaven, The (2001)",3.341,69
26865,Fist of Legend (Jing wu ying xiong) (1994),3.834,256
4588,Eddie and the Cruisers II: Eddie Lives! (1989),2.211,90
6979,WarGames (1983),3.655,2459
4225,"Dish, The (2001)",3.731,1041
3758,Communion (1989),2.872,247
3696,Night of the Creeps (1986),2.681,229
54621,Molière (2007),3.607,14
1273,Down by Law (1986),4.032,1419
664,Faithful (1996),3.146,223
33896,Three... Extremes (Saam gaang yi) (2004),3.606,160
48520,Employee of the Month (2006),2.844,183
5586,"Gypsy Moths, The (1969)",3.000,14
3238,Eye of the Beholder (1999),2.292,790
53121,Shrek the Third (2007),3.139,672
61913,Africa addio (1966),3.000,1
2447,Varsity Blues (1999),3.039,1629
4620,Lock Up (1989),2.640,132
6572,Scorched (2003),2.985,33
61394,"Onion Movie, The (2008)",3.000,28
8302,"Front Page, The (1931)",3.673,49
7727,Protocol (1984),2.643,49
5719,Charlie Chan and the Curse of the Dragon Queen (1981),2.386,22
5565,"Dogwalker, The (2002)",2.000,1
2382,Police Academy 5: Assignment: Miami Beach (1988),1.782,1240
7162,Cold Mountain (2003),3.552,1834
44828,Slither (2006),3.110,282
5573,Stealing Harvard (2002),2.363,303
4186,"Fortune Cookie, The (1966)",3.647,197
1334,"Blob, The (1958)",3.111,1646
1897,High Art (1998),3.596,642
48678,Feast (2005),3.373,83
7758,Same Old Song (On connaît la chanson) (1997),3.575,20
50005,Curse of the Golden Flower (Man cheng jin dai huang jin jia) (2006),3.385,209
41721,Look Both Ways (2005),3.620,50
3564,"Flintstones in Viva Rock Vegas, The (2000)",1.817,780
3103,Stanley & Iris (1990),3.098,249
27734,In My Country (a.k.a. Country of My Skull) (2004),3.029,17
26811,"Bride with White Hair, The (Bai fa mo nu zhuan) (1993)",3.208,12
62925,"Adventures of Huckleberry Finn, The (1939)",2.833,3
1225,Amadeus (1984),4.096,11118
2729,Lolita (1962),3.844,1505
8959,Birth (2004),2.869,249
6699,Once Upon a Time in the Midlands (2002),3.174,46
3674,For the Love of Benji (1977),2.441,127
62,Mr. Holland's Opus (1995),3.743,11954
914,My Fair Lady (1964),3.952,5091
6225,King of Kings (1961),3.012,43
5496,Ossessione (1943),3.921,38
57147,Cassandra's Dream (2007),3.276,98
27830,"Bobby Jones, Stroke of Genius (2004)",3.149,37
1593,Picture Perfect (1997),2.905,967
406,Federal Hill (1994),3.133,45
2029,Billy's Hollywood Screen Kiss (1997),3.490,304
5056,Every Man for Himself and God Against All (a.k.a. The Enigma of Kaspar Hauser) (a.k.a. The Mystery of Kaspar Hauser) (Jeder für sich und Gott Gegen Alle) (1974),3.960,163
2386,Jerry Springer: Ringmaster (1998),1.605,375
295,"Pyromaniac's Love Story, A (1995)",2.766,306
5413,Zombie Holocaust (a.k.a. Doctor Butcher M.D.) (Zombi Holocaust) (1980),2.800,30
64327,Fools' Parade (1971),3.000,1
1805,Wild Things (1998),3.273,4066
3591,Mr. Mom (1983),3.268,1771
1571,When the Cat's Away (Chacun cherche son chat) (1996),3.587,282
2519,House on Haunted Hill (1958),3.239,464
4087,Big Shots (1987),2.625,36
6265,Head of State (2003),2.736,258
6643,Tokyo Story (Tôkyô monogatari) (1953),4.074,242
6406,Two Evil Eyes (1990),2.811,37
64285,Wallace and Gromit in 'A Matter of Loaf and Death' (2008),3.456,34
61931,Private Parts (1972),2.800,15
2046,Flight of the Navigator (1986),3.407,2821
4636,"Punisher, The (1989)",2.209,316
6037,Summer Lovers (1982),2.754,61
6652,Joe Kidd (1972),3.289,76
6537,Terminator 3: Rise of the Machines (2003),3.144,3956
4060,Love Field (1992),3.145,62
6917,Promised Land (1987),3.714,7
1619,Seven Years in Tibet (1997),3.382,2478
45672,Click (2006),3.134,682
31049,Out Cold (1989),3.037,27
1436,Falling in Love Again (1980),3.022,46
55205,Interview (2007),3.403,72
4839,Death Ship (1980),1.778,36
8704,For Queen and Country (1988),2.333,6
1372,Star Trek VI: The Undiscovered Country (1991),3.291,6402
3678,"Man with the Golden Arm, The (1955)",3.715,254
600,Love and a .45 (1994),2.992,190
1846,Nil By Mouth (1997),3.497,186
5890,Elling (2001),3.849,424
32162,My Sister Eileen (1955),3.433,30
54691,Lady Chatterley (2006),3.833,6
5582,Captain Ron (1992),2.486,363
685,It's My Party (1996),3.541,355
3787,Shower (Xizao) (1999),3.852,308
108,Catwalk (1996),3.065,85
8258,Citizen Toxie: The Toxic Avenger IV (2000),3.028,36
1118,Tashunga (1995),3.405,21
6367,Down with Love (2003),3.210,922
2360,"Celebration, The (Festen) (1998)",4.191,1103
8795,Musa the Warrior (Musa) (2001),3.506,80
3490,Horror Express (1972),2.787,68
3068,"Verdict, The (1982)",3.875,1381
62437,W. (2008),3.196,69
25901,Henry V (1944),3.439,41
5759,"Ladies and Gentlemen, the Fabulous Stains (a.k.a. All Washed Up) (1981)",3.406,16
3467,Hud (1963),4.020,883
5651,"Incredible Mr. Limpet, The (1964)",3.174,250
4221,Necessary Roughness (1991),2.788,344
1750,Star Kid (1997),2.255,216
5647,Ernest Goes to Africa (1997),1.388,134
2998,Dreaming of Joseph Lees (1999),3.216,51
6825,"Reluctant Astronaut, The (1967)",2.987,40
6905,Storyville (1992),2.540,25
