UserID,TagCount
2185,2
6482,4
164,14
7328,9
2904,3
54648,5
26662,94
3675,7
33649,11
3268,4
26965,10
6179,1
3809,21
7192,1
56156,17
1005,9
1129,23
4610,1
6713,12
823,5
9,2
7901,4
49284,9
7152,4
31658,99
6503,26
6270,26
57,4
3831,14
38061,48
928,46
34542,51
5106,1
8056,1
891,3
7708,5
52462,5
2897,7
1762,1
8813,6
7483,2
4082,5
5723,2
27773,61
8423,3
187,8
6765,10
7076,14
40581,5
5294,18
54768,2
3301,15
556,8
7062,6
6690,1
5218,46
4039,7
8703,1
59306,1
1059,42
2109,7
32627,1
26704,11
3715,2
31878,25
1929,7
26271,3
5195,5
4687,4
2301,13
6962,1
62081,18
41575,2
9004,2
7060,17
27721,26
5772,4
62250,1
48593,15
8377,1
33834,12
2366,35
3929,4
36056,2
1012,19
32017,8
8581,19
3626,3
7815,1
3108,27
5957,4
55110,4
25927,8
1279,13
5266,20
4597,1
1015,1
292,13
3466,6
53207,8
54734,2
7095,1
6695,1
3681,40
5318,3
34536,12
5021,6
1846,2
3502,3
100,2
6652,2
58146,1
2605,7
502,22
1040,1
381,7
6936,43
1197,113
8327,21
4477,2
4295,1
145,15
4848,139
44709,26
3665,1
4038,1
5855,3
48696,31
4301,3
41571,46
5799,5
4276,4
276,18
2390,9
1541,10
4372,4
4003,1
32392,2
8967,1
7891,14
2313,56
27660,28
31696,28
4168,1
36477,8
6086,2
58622,5
3679,7
5300,3
3826,37
7193,6
13,3
4116,1
123,42
2990,19
7366,11
461,3
7303,12
3990,2
4100,1
26336,1
3181,15
965,28
4744,2
3814,17
688,1
6476,2
8519,1
111,99
4277,1
7327,15
265,23
64983,10
3996,99
5423,2
4044,2
30712,4
5879,7
34292,1
7372,2
3007,2
5961,3
4002,13
4914,19
511,2
27843,41
63131,3
26283,11
1206,124
1268,12
6218,85
7008,15
5749,1
709,14
2321,40
6587,5
60072,27
3547,4
8256,3
4612,6
46335,12
48560,8
885,5
5034,8
2478,50
53464,18
25746,3
6671,15
31263,1
909,36
1752,1
8645,39
6592,3
59725,38
6665,3
1517,32
32596,7
2476,3
1860,2
7085,5
7316,2
2738,1
7624,7
8528,28
8866,16
6533,10
8496,2
48678,3
2594,16
1975,5
839,5
4108,1
2444,2
49282,4
4969,6
1441,37
3121,2
62729,1
6320,2
4813,3
2258,2
3354,16
5963,5
550,4
7205,4
61697,2
8633,8
55290,27
1018,2
2778,1
33621,3
4339,6
2616,3
2360,36
8738,10
4021,4
64249,2
2490,22
5288,29
3860,1
58306,5
27734,2
4482,1
6512,1
8874,82
7333,3
64701,2
5205,1
8518,1
7155,12
147,20
983,2
5504,9
2975,2
208,24
1392,3
2015,2
1032,39
8994,2
3566,3
5088,10
5196,3
593,203
3796,3
4391,4
8532,5
59126,4
49651,24
8794,1
2683,36
7315,3
5767,2
4041,21
691,4
4420,2
7723,1
1603,2
236,10
8122,4
3849,14
2050,4
3456,3
27869,3
1629,1
51082,1
4831,2
26974,16
7826,1
6952,6
2928,5
5815,3
31101,7
2428,17
3253,25
57640,29
38798,34
6731,17
165,40
3643,2
25855,30
53883,1
3896,4
291,1
4368,1
32598,7
6458,4
1243,15
1717,28
1248,22
3289,30
58490,8
1307,44
1816,3
32296,6
2291,102
52005,2
5335,4
4263,4
5193,4
32139,4
4772,1
4827,1
4238,2
55363,20
1934,6
8980,2
5673,43
37384,10
7305,1
5639,1
41997,136
2025,4
3801,15
2057,2
1701,2
3511,1
2262,7
6303,14
3512,3
4678,6
5670,4
27735,2
7745,1
3103,4
54997,25
3386,36
2320,5
32174,7
3516,1
520,26
3504,29
55946,10
731,1
507,7
2708,1
1349,2
7347,16
383,5
54290,6
7439,14
4267,2
2752,2
8422,8
923,92
49647,13
185,31
919,109
2728,38
5603,6
59795,12
8981,28
5610,1
6457,3
2465,1
8461,1
51911,4
299,11
7238,12
6662,14
6768,13
46855,6
5590,2
6073,2
8720,1
54116,3
5418,67
3887,1
2395,38
7872,2
65,6
8739,6
7572,7
30848,11
5152,20
5378,77
6081,1
59729,2
5121,10
27841,1
2278,24
6756,18
32456,44
263,6
7837,1
64716,1
5761,2
2643,19
6872,13
5909,12
6920,7
3759,3
3773,1
62155,3
6058,18
2881,11
5016,9
4750,2
1188,34
3992,13
25899,2
1348,19
605,7
2417,2
25771,11
2287,4
52101,3
4570,1
8379,6
51304,14
36539,1
5246,2
7168,2
1254,33
3736,15
4327,27
2944,15
5466,3
2518,1
26012,6
3269,2
6498,4
1116,1
7618,16
49276,3
2186,27
54268,2
2145,32
6983,10
63808,1
2429,5
1644,1
48061,3
8527,4
93,1
7364,4
30810,56
1222,65
465,3
26172,14
4709,1
30894,4
2565,14
64926,15
7787,9
8606,6
2933,1
6548,8
5099,1
25893,1
33823,3
4546,23
7243,5
1082,4
8221,1
2662,26
3824,2
6550,8
36537,15
42009,2
3194,1
6771,1
4347,6
3351,1
2570,2
46578,167
1187,2
2164,2
62439,1
2962,2
6729,5
2649,1
6147,1
5892,2
27317,12
61729,5
8039,13
52604,32
986,2
5742,2
4443,6
60756,9
4361,42
2100,13
748,8
4975,94
1212,84
7053,3
3340,4
7675,4
5766,1
3423,1
62113,2
26269,2
8044,2
59908,2
733,35
26185,1
1162,14
6035,12
4658,12
25888,1
46337,1
4397,1
645,7
460,1
4578,1
362,6
54272,44
186,31
54274,6
7324,12
4892,1
8868,8
7217,11
34189,1
27765,4
31148,1
1547,1
2194,47
6760,3
1303,9
8530,18
2867,4
26745,1
26495,3
6377,110
45722,110
60397,13
4753,2
3458,1
1721,107
150,105
37830,28
3834,1
26527,1
9002,3
31617,2
808,1
3902,1
51884,14
8395,1
2899,4
1673,35
4886,83
3101,20
32632,1
4553,30
8138,1
2019,85
237,10
3328,47
6822,1
5339,8
4591,6
6748,1
1948,7
47117,2
5615,1
49286,29
44949,1
8239,15
3335,2
3503,44
914,60
8827,6
6859,2
4585,1
33154,52
31079,2
4776,28
53956,8
26059,1
3051,1
4351,17
3495,2
54004,8
5946,2
8783,48
4880,17
778,105
3555,17
2052,1
4465,12
44189,5
3432,5
905,28
35957,17
4145,1
3858,2
6404,6
1499,1
3442,2
54,1
6063,2
25805,7
7791,1
2650,2
2602,2
1725,1
26840,8
63062,10
5932,12
5844,1
1643,3
8584,1
8481,1
57509,5
5445,114
48783,32
1388,7
26680,16
2132,15
3463,1
8754,15
8662,4
7143,43
1061,23
33660,57
5291,49
4691,1
8424,2
8718,6
6212,2
7943,41
8010,3
6946,2
5928,1
55444,31
1923,39
4700,8
8952,2
3538,11
1210,136
5470,15
7288,2
26803,3
63992,4
6925,2
8911,10
4122,1
27792,1
38994,4
6777,8
3946,15
7396,14
40833,2
4846,5
26842,3
5644,9
869,1
5763,3
1127,29
8157,23
5438,1
5903,48
6780,6
3754,4
7081,4
4141,1
8484,4
31435,16
3260,10
1167,1
6803,2
6798,6
37380,23
6599,4
1599,6
8845,1
2943,19
61262,3
5413,3
321,3
6938,5
1266,70
3487,3
27905,5
4412,1
57353,1
2087,38
2952,17
2167,37
5135,16
5035,3
456,8
6724,9
5244,5
5224,3
43011,1
3766,2
4097,1
3089,23
2956,4
5725,2
54196,4
8232,6
51935,9
1459,11
154,19
52458,19
59103,9
6508,2
3921,2
3812,6
3879,1
5882,12
538,13
26265,3
34540,17
888,2
4290,1
43460,33
328,2
2673,1
4015,48
8488,2
1734,9
2934,4
56788,64
27801,43
6203,3
51931,30
4863,6
50066,2
3546,7
6862,3
6127,1
6463,1
6211,3
2912,8
8752,1
58783,4
2491,3
8937,8
1365,1
31053,1
4338,8
44777,13
37739,8
7560,13
2840,13
5348,7
54771,6
553,24
3168,29
3142,3
1351,1
8639,1
32582,9
6790,5
7281,2
8910,31
1389,3
3473,9
8158,3
353,55
58105,5
1335,1
568,2
8267,2
4816,44
6403,1
178,4
4302,1
5382,7
2587,1
2012,39
11,19
26131,28
6551,1
3742,19
4091,6
1502,3
25930,2
3441,7
2335,9
5974,2
1687,2
3614,2
33815,6
45726,8
2918,39
4316,2
2356,3
6329,2
3428,3
33495,4
5935,3
1947,44
6003,19
6440,33
25905,1
5370,1
2557,1
44195,79
64280,1
6997,4
8154,21
2868,2
3431,2
7275,1
2512,6
6448,2
7742,5
42197,11
2712,35
2839,2
6588,1
4278,6
2674,1
53000,36
8785,4
334,17
8024,1
7959,3
8610,8
54094,2
2375,5
491,7
1225,113
2081,36
5617,38
4881,27
5069,13
6122,4
941,1
3954,1
1939,28
3468,21
617,3
666,2
5621,5
2399,1
4493,1
52885,9
1645,22
3513,5
4689,1
5540,10
8814,1
1889,25
8922,3
59731,12
36513,1
2266,1
6638,5
180,31
6973,4
2252,2
5480,2
66,2
1198,157
7115,9
444,5
5916,1
27584,9
2128,3
5049,15
33903,21
2942,7
300,26
7229,1
837,56
5753,4
2271,1
1858,2
4563,3
2425,1
5721,7
55729,5
1034,2
1573,30
6876,4
629,1
7492,7
1104,43
2681,5
5949,3
7808,1
39408,4
8042,7
27850,8
2759,2
4580,4
31973,1
818,4
50912,8
59141,20
1693,13
55419,1
26616,5
2396,32
4614,3
26111,6
26566,3
1190,9
2288,35
44974,21
8456,1
7397,1
8803,1
3477,7
4802,5
3620,10
5965,7
6466,4
34334,9
8865,28
8800,3
809,1
8136,1
1131,8
8602,3
8252,2
3556,45
4754,20
3911,31
2344,1
55286,9
6123,2
4947,1
40629,97
7809,8
504,2
316,42
7280,3
1284,48
52328,17
27821,22
346,2
6538,27
4063,3
5782,17
279,1
3777,2
45431,41
4735,3
6222,5
26509,1
30812,50
4732,1
8908,3
26413,1
134,1
1253,29
4565,7
8661,3
1815,1
4224,2
1445,5
60941,3
3845,8
7236,8
1071,1
31694,10
1296,17
7990,4
173,19
936,11
26222,11
54331,3
4830,2
42556,1
271,2
4963,94
36517,79
27816,9
25762,4
8543,1
2853,2
12,4
7,19
6293,2
2922,10
976,7
3243,5
26758,3
6700,2
3408,48
1684,6
1611,9
8361,56
6807,45
8207,13
4643,16
26170,1
327,10
4245,1
4051,3
2135,5
5225,58
41716,30
70,58
44731,2
39292,68
44193,10
38886,43
6727,10
1236,21
4898,2
57464,13
4436,1
199,22
6641,2
1515,5
3905,3
47044,12
26,15
3317,45
25833,5
3539,1
64839,3
55830,15
1290,4
3942,1
32289,2
1079,42
6526,3
8600,11
8450,3
9017,2
3074,14
27555,1
27722,6
5741,2
5780,5
2345,1
1831,12
4771,3
3730,37
7151,35
7700,16
5525,26
8923,6
5689,1
27846,26
6412,3
31588,4
55178,1
42738,43
6183,12
7456,3
2627,1
51037,4
6291,25
5503,19
25942,1
26101,8
55851,2
5392,3
1147,18
33685,6
2336,19
4487,4
26472,5
517,16
8225,12
6753,15
30949,1
3055,1
475,25
6010,5
42900,15
2092,8
6726,4
49526,4
1660,4
8524,2
344,35
63,2
56152,15
4029,6
1568,1
38992,14
355,6
6812,3
3476,20
6945,3
2450,9
5998,2
53887,4
4639,7
5798,1
7184,2
8658,1
3640,1
2229,2
37729,51
41527,25
6461,1
4927,8
6132,4
54958,2
7414,1
33358,9
6892,1
6818,15
5517,4
5561,1
6513,1
1529,1
6617,17
6947,43
51678,8
7326,2
5384,5
59290,2
59478,1
467,1
4601,1
55726,2
215,52
4411,6
1884,76
7410,3
41585,8
410,15
1801,29
751,4
4786,2
8017,2
3028,7
2143,9
6144,2
8482,11
40339,27
4216,12
4728,14
4815,2
33819,2
5290,5
7070,10
33493,91
86,7
314,2
6020,2
1993,2
1,140
2383,5
482,6
3931,2
4093,1
3176,86
6881,12
64285,8
7043,6
3016,3
110,130
1897,5
4390,7
1396,26
27592,22
6395,9
7086,10
7126,5
4530,1
1477,1
1373,15
26230,1
7170,3
8984,61
27456,2
2065,18
31685,17
6244,18
44828,5
57401,3
3039,26
55094,9
32375,1
4475,3
57536,3
8222,1
724,11
8340,11
4707,1
4850,4
61248,4
4896,103
1464,41
52950,5
902,50
7714,8
5773,2
4121,3
1810,30
52724,3
4950,1
5431,7
720,24
8969,19
223,83
4708,13
62669,2
6934,120
32674,3
32460,4
1456,1
451,3
6686,2
47778,7
26280,1
26150,25
26629,4
1023,6
3409,10
581,11
2719,7
7073,6
3835,3
1407,21
49396,22
3494,3
5448,1
370,31
26242,28
32593,14
3782,1
3283,1
6285,1
43708,8
1042,14
8650,2
8614,5
5012,5
1422,3
1955,24
3789,8
5213,1
3146,2
5665,1
3811,12
559,1
6255,7
30707,111
783,12
31427,10
3980,8
42094,6
2973,9
7138,1
618,1
190,7
2807,2
50147,2
62198,5
1773,1
4083,1
7255,4
4518,3
4072,1
3438,18
8266,4
6730,1
6146,1
7888,2
448,12
8578,5
6309,5
495,10
2873,1
704,3
6721,5
7699,1
258,1
5633,7
7334,4
1657,1
801,2
608,130
26294,8
522,8
5187,7
4654,8
6555,1
4425,3
40815,89
3273,8
3961,3
454,21
43930,4
1302,50
1120,28
6358,1
64575,7
3083,12
3638,29
6711,98
900,15
7979,2
58309,1
9018,27
3282,1
5202,1
27716,1
1914,5
4909,3
27812,4
2161,25
5026,24
5686,5
235,45
6682,12
2657,76
5680,3
2084,13
2596,10
6649,4
5969,6
600,4
5675,5
218,3
7355,1
2919,10
7049,2
5797,10
3862,1
8070,2
5516,4
179,1
606,1
4001,2
1233,53
4962,1
2176,21
56801,7
6615,9
3492,1
44587,2
932,4
3271,20
5995,82
2329,122
3412,4
4636,14
1286,8
8805,2
6511,5
3406,1
3949,93
6267,2
2815,1
34526,1
1343,28
6242,8
5177,8
39446,29
289,6
54783,3
62972,6
54745,11
7201,2
3854,7
3294,1
1096,23
1006,10
31116,9
3244,3
7023,30
5678,4
8367,3
5408,1
48322,15
7649,12
3241,3
8737,1
2210,1
25964,5
1960,26
7580,1
46970,44
2646,3
61250,4
5505,13
2648,25
3188,3
6664,25
3072,22
7886,3
1101,68
3276,1
49013,5
1970,3
4919,1
3044,16
6228,3
2111,2
6734,4
5479,5
782,2
32591,3
2872,39
8147,6
4259,12
6017,1
7130,10
26695,2
5490,3
53972,23
2608,1
4320,10
1677,5
45664,2
6660,18
5708,1
5666,10
7841,7
5094,4
6643,14
3964,5
3587,12
53974,6
62849,6
1299,19
4662,2
60832,2
56001,8
3334,6
8880,7
6059,12
54780,14
32261,4
5720,2
4114,1
1909,35
2672,10
3699,7
4960,1
5588,1
1009,5
4939,5
5033,6
5990,5
26734,1
6184,20
432,1
3895,3
841,11
26375,4
5119,12
1411,18
3207,2
7944,3
7941,17
829,1
518,3
5066,10
56805,13
317,9
2800,1
40586,3
40819,87
42730,33
1588,1
2615,1
4124,8
8360,89
7052,1
75,1
5083,5
2202,7
2115,64
32770,3
2184,9
6104,13
7061,3
6178,4
7056,4
4265,6
3043,1
7833,3
2563,7
8660,4
3140,1
5502,65
418,1
32853,8
2031,1
4992,20
8015,2
136,2
7212,8
1932,15
2441,1
5105,18
5293,6
5570,4
5902,82
8201,6
32058,5
55156,3
5925,1
2468,2
5956,48
549,4
692,3
548,1
7022,39
60040,7
8985,16
26085,7
25840,1
4330,7
4517,1
1518,1
4471,2
18,24
832,29
324,7
7398,3
5312,7
8542,6
685,13
2440,1
54284,1
45074,4
3398,12
26116,10
964,1
1259,41
95,11
635,1
6260,1
4598,1
56028,2
62374,4
31956,13
6802,1
1404,1
1084,35
5103,5
927,5
8334,5
6332,5
57368,30
1475,2
8629,1
1624,1
6889,8
4844,6
6528,1
57243,4
39400,4
53189,6
7048,4
8398,2
2780,8
26228,1
7938,20
7982,8
3232,2
7154,32
172,24
8792,1
8719,1
4686,1
45517,53
6885,22
8915,2
8427,5
54881,27
5839,2
7702,2
40614,25
1372,31
2437,17
1354,27
6764,7
3461,9
4623,12
7055,3
6826,2
35,6
1707,3
2047,2
6568,2
2593,1
8815,5
5685,3
3868,17
4917,1
5210,2
4916,3
2066,12
31785,4
47202,3
4946,1
34482,7
45382,11
1050,1
6070,5
3881,2
60990,1
7065,12
3807,1
7317,8
50,129
6661,4
7310,2
33164,4
26078,3
44840,6
7096,4
47836,2
45880,25
7166,1
25777,6
924,153
61646,7
7057,2
31260,2
4809,9
6301,44
4426,10
1873,6
54732,8
36533,2
1770,7
6898,11
753,1
5527,19
6279,6
922,77
6254,11
5875,2
6989,6
8654,1
45981,1
61970,2
1855,2
27376,1
25923,14
1971,4
7190,5
5123,1
2964,11
8580,5
31807,2
1626,3
3388,7
7253,2
27340,24
4491,2
2793,6
4856,5
2554,5
6950,5
6746,2
6175,1
4448,24
6595,9
8253,26
6497,3
5618,168
1246,52
6618,22
2792,4
63853,2
7175,2
6401,2
830,3
1832,1
3462,33
4034,69
5114,5
58299,15
58839,4
53921,8
6504,1
6554,9
7318,45
1226,12
4447,86
3813,7
2308,1
4821,1
3563,3
8956,1
3133,1
3105,23
4718,20
6038,1
62010,3
2088,9
33603,2
1682,100
5333,9
43558,4
8793,1
7196,2
4079,3
8382,1
6016,183
1937,13
354,3
2034,8
7523,2
8571,1
55253,24
7360,33
2378,4
7894,4
26698,1
6957,32
47465,5
45728,24
8128,5
60735,1
7413,1
4451,6
5108,7
7248,4
57147,1
3376,2
810,2
1169,6
30846,11
333,12
48883,9
4930,2
2864,1
2994,3
32347,1
920,101
3437,2
41014,8
1431,4
6980,5
71,1
168,12
8894,1
26492,4
3248,6
1730,6
1215,67
44665,56
5541,14
6547,1
2531,3
8957,29
272,15
5612,6
2879,3
1679,1
230,14
8809,10
2804,34
60522,2
775,1
42721,14
41573,18
4683,2
6368,5
26366,9
6825,2
1608,25
1095,12
2906,7
40973,1
7038,7
4152,7
57274,6
5779,1
8092,5
5483,2
351,5
27820,14
376,3
5095,3
8636,100
949,11
36529,77
55872,7
2995,7
3166,1
5729,1
3469,31
6875,2
6979,25
1391,32
4342,4
56158,3
3521,12
1258,128
8365,17
6743,4
1615,3
45501,22
32009,1
3953,3
836,13
1085,2
5664,1
903,60
2583,6
7811,4
2203,26
8873,35
2736,3
8573,20
26700,12
59037,6
7437,2
1220,81
6584,3
6776,11
4102,7
43910,8
1569,32
3087,20
5945,20
1097,94
6852,18
2004,4
8974,10
1447,2
6877,2
62,25
2713,2
3906,4
4993,196
4794,14
3957,1
3331,2
5305,1
2521,1
1590,31
4061,7
5507,9
2038,3
8968,3
2028,114
8208,4
1199,93
6156,11
25868,10
532,9
5220,5
39449,15
50229,2
1227,30
5500,12
26494,3
6142,2
40817,2
129,1
4208,2
5506,4
7101,5
4971,1
6486,1
1228,71
56003,14
1409,7
45668,27
50802,3
3985,6
53519,15
5813,5
42053,3
8832,1
27790,31
222,7
3135,2
4033,16
2567,4
31737,1
5275,2
4045,1
8612,4
509,50
348,24
5731,9
7786,6
4497,8
459,1
7481,14
60943,7
8131,3
8795,2
58025,23
44555,71
500,61
4056,5
6100,5
4646,9
3918,1
5810,22
30793,91
48082,29
8973,52
1446,32
4616,5
3889,3
47,177
6296,13
7579,21
934,7
7919,13
68,2
6316,8
1337,4
2917,22
135,14
44633,8
5606,1
2123,3
48301,1
59369,6
32657,2
2323,1
5386,1
5331,1
54190,16
1043,1
1010,16
6367,8
3833,5
26547,4
6709,22
5941,5
60289,10
31930,1
1281,33
6969,2
59258,2
6531,3
55687,1
1549,1
33454,3
3401,1
7373,45
58998,34
1639,43
7335,12
1839,1
4084,8
6787,75
2000,41
1230,59
2644,39
26349,2
1616,14
3156,10
4248,5
2709,17
1688,10
2581,16
6383,11
50477,1
8504,2
6460,4
3877,4
2774,8
5032,1
725,2
27826,10
7047,3
8460,1
2394,29
955,60
6375,3
7835,3
7075,14
46865,4
56782,28
6542,7
5128,15
3090,9
59910,4
7044,17
55814,30
587,48
4600,1
5709,1
4928,12
4200,1
40278,48
4555,3
8275,4
32361,1
37287,1
149,12
5308,9
56715,10
982,2
25903,1
44022,19
3231,1
2303,19
1912,7
8404,4
8258,2
1240,89
2221,2
4153,5
61818,2
5637,2
3091,17
1925,5
1245,60
1859,11
4533,15
4711,1
8125,14
27865,8
49793,11
32387,10
4405,1
3969,16
1835,12
55255,4
5364,9
8939,9
4942,2
50514,9
6912,1
8011,10
3206,1
7756,11
47907,1
374,13
2469,10
43899,5
3633,27
1020,15
1704,67
45499,80
5401,3
3418,33
6216,7
4729,14
7949,2
6068,1
1892,11
8596,8
1133,1
54278,7
6094,4
8782,3
57370,9
4020,9
1406,11
51698,5
377,57
7321,3
5858,4
5383,7
51638,9
6294,7
969,38
6755,18
1963,3
8520,2
3751,46
5705,3
7932,17
5147,26
2054,23
31437,30
1119,6
3095,31
4196,1
2652,2
4492,2
27611,3
3609,4
2861,5
6025,1
5933,3
1283,36
2985,39
940,22
50005,22
3,12
2285,7
25906,1
2311,17
6433,7
31156,1
6939,4
2144,22
4989,1
8196,10
33321,1
1100,29
3266,19
6986,9
4557,4
34499,2
2467,22
54691,9
6762,1
1699,11
2535,3
6987,31
3134,12
3544,2
2597,5
56719,1
1732,122
6659,10
5722,2
7380,2
2146,8
40414,22
43936,5
6370,9
5203,2
743,8
5947,1
2819,11
2654,14
3820,3
30898,10
2505,15
4470,4
6394,3
7585,10
53550,19
8906,16
96,1
3167,2
973,2
5509,1
4326,18
1201,56
59519,3
6899,2
1242,56
2971,11
5911,4
1417,2
42725,14
4677,7
4466,3
5899,8
2443,1
56169,2
60074,30
784,20
7935,3
3259,13
340,2
3786,19
6578,1
472,3
4573,5
56274,10
1184,2
953,82
2126,7
63121,3
7276,1
787,1
5994,5
5747,37
52460,9
4441,5
42681,2
2929,14
3738,4
4237,1
191,2
32031,14
8859,3
4349,16
5477,8
7179,2
2704,3
5292,9
7884,2
4199,1
5544,7
4432,8
4805,5
3933,1
644,1
2953,63
4217,1
1423,2
2902,1
2725,1
4642,41
7441,1
7897,17
780,106
4291,10
2295,3
2794,5
1606,2
3528,4
6896,3
33681,3
6484,4
94,4
6473,6
65130,1
264,1
4354,4
61253,1
65126,2
4009,4
7725,3
4120,4
4870,4
45208,11
1980,1
26148,2
40964,3
1991,2
47200,41
239,7
6963,6
7493,4
5463,7
3863,14
5593,3
7314,3
2826,13
57484,1
7020,8
5366,1
933,17
417,3
931,13
5824,1
48909,1
3216,8
8861,25
6151,1
7698,6
55278,2
152,5
8855,1
5000,3
57526,6
1461,2
63540,2
503,1
240,2
5643,4
8635,1
1093,17
7570,25
6148,3
34579,2
1256,17
2361,12
36535,28
60530,2
8541,1
3775,2
5120,15
5764,2
1749,1
5204,1
33794,145
3551,9
1757,40
1519,1
2163,6
1092,26
3332,1
8012,28
3221,7
3710,11
2231,35
488,4
4808,3
26555,3
6843,1
35836,127
2282,3
216,11
7279,1
48161,8
1135,8
64903,23
31255,1
5081,5
25788,7
4005,26
7003,1
53004,2
3791,11
3825,19
3852,6
8897,1
260,223
4126,2
5649,11
50347,6
7577,8
2500,2
2908,32
413,35
423,2
6487,1
4607,1
5009,12
57669,33
2787,5
7029,6
6454,2
8751,13
7194,1
5076,2
67,1
5462,2
4999,1
8620,12
51084,15
6992,1
5446,17
1891,1
1370,26
1029,28
1995,4
2131,9
2901,5
3189,11
6428,4
60037,11
52042,16
4088,5
2701,28
3300,11
3857,1
585,4
2847,3
5785,10
6883,8
2905,18
6856,17
7177,7
3318,1
251,1
639,1
4468,6
46976,47
2201,3
4312,3
1429,10
3570,1
3586,1
554,1
6804,2
46322,34
25763,16
43391,33
1986,2
2119,1
5031,2
33499,8
6439,1
5869,1
1656,3
63446,3
2837,4
3619,7
3698,26
5072,15
7976,7
32469,2
4822,5
34072,61
2827,5
4474,4
435,9
5137,7
1544,31
53737,2
5591,2
3637,1
2931,9
4632,2
5178,1
2022,33
4929,2
26134,1
26743,2
1836,3
2102,3
7847,1
64497,3
4173,5
52321,2
6322,6
1304,41
1856,8
57504,3
6263,3
2628,70
43679,11
25904,2
4258,1
4717,2
4888,12
853,6
6916,1
48412,10
6582,1
8384,1
667,1
5060,48
46972,27
7232,4
6763,5
536,3
30991,4
3114,69
6999,5
4164,6
8465,1
234,3
5921,1
2900,1
25797,1
4273,4
43923,1
1927,28
5406,1
8779,2
2342,3
25943,3
32211,17
3068,8
3707,8
54736,26
3955,1
8647,7
3208,8
8781,23
4826,10
6779,1
1353,3
5417,2
1924,11
4967,9
23,4
183,3
3018,16
25947,4
4086,11
5265,14
2439,6
62049,6
6159,2
7614,11
5717,1
1917,58
3213,12
524,9
25999,4
8767,1
5829,6
51709,13
707,16
5151,5
8491,28
7257,2
6251,8
39419,17
798,4
3947,20
1076,15
5494,5
288,41
5036,1
26251,3
5931,2
6077,8
64620,7
6283,23
8370,26
1416,31
32029,7
3984,23
4218,3
3292,1
62970,2
32088,1
2765,1
1670,1
2702,6
1192,9
34164,8
4912,6
7521,2
6717,2
8189,3
27434,4
3132,1
26049,1
20,7
8611,1
4941,7
3005,9
31705,7
2979,1
1064,4
7764,1
6299,14
33838,8
59336,17
5604,9
2727,2
3358,1
6297,25
6813,2
53131,1
2730,25
8464,58
2432,4
47937,2
3404,1
4040,1
480,139
8607,22
31545,1
6258,5
1739,8
61240,12
1251,28
58876,5
8167,12
5420,11
8978,3
6467,1
1641,19
52644,9
2721,5
6442,2
4462,1
1293,41
3147,84
8273,4
42732,6
1252,79
30749,125
25901,2
3145,3
2896,1
1438,26
1398,1
6057,2
26939,20
64993,5
4556,1
6867,48
1209,47
61724,5
8961,116
37720,23
347,3
3178,7
6814,1
1193,134
31698,2
44204,17
60069,62
7063,18
3798,3
2187,3
3165,1
2391,17
2530,6
729,3
7939,11
7828,2
7010,1
65037,7
6537,75
8732,3
2051,5
5859,1
36708,17
37727,8
1270,119
4486,5
42734,28
1310,9
58334,2
5419,4
326,9
5605,2
7377,12
8765,9
1295,18
2118,14
3861,4
26147,1
6445,1
34353,1
3988,28
674,8
7104,8
2162,6
6541,34
7124,6
8983,37
53127,7
8837,1
58381,1
1278,51
3915,8
103,1
8844,1
516,1
1940,14
27193,5
455,3
489,2
8946,1
2748,2
1025,31
47629,61
1276,34
4469,6
32625,1
1676,65
27648,2
8126,9
2722,8
3644,4
4767,1
55820,74
5684,3
48997,31
55274,3
59900,9
50806,2
2559,1
1722,35
6656,2
497,29
51662,136
4845,2
51498,1
5979,1
3267,11
431,21
1542,6
1440,2
1956,16
33836,23
6836,2
5258,10
26052,8
60,1
7451,40
40732,22
50064,15
2174,39
3160,76
3405,2
3205,3
3893,11
26005,4
2553,5
55052,32
34063,3
59044,2
5025,4
6217,4
4282,9
971,11
8690,8
45442,15
232,42
8920,4
760,4
3029,3
33750,2
3916,81
34323,6
1241,33
2354,2
6972,2
47330,2
4429,10
50872,84
31687,15
4543,2
25755,8
3982,3
34520,12
37240,48
3983,21
6651,2
26578,1
1257,18
1179,21
1238,18
1321,26
2921,12
26038,1
5993,1
44889,5
4679,4
26198,2
1797,5
1291,81
27873,5
3767,2
2806,1
58972,9
26497,1
425,5
6680,8
41617,5
7304,2
6371,1
4169,2
1748,75
26599,29
47950,18
6315,3
47723,1
2148,1
6868,6
5942,4
194,14
1913,16
3099,13
5377,76
51939,5
8724,8
2519,9
3645,14
7488,2
4178,8
6014,12
54934,1
45720,50
1047,17
5142,7
4195,8
41411,1
8950,59
6754,46
26663,2
4535,15
62344,10
62836,1
7341,3
6689,1
277,27
1148,74
40494,4
1457,4
705,11
4285,2
5874,3
26386,9
3525,2
2196,1
6623,3
3622,5
2171,6
7210,2
4192,2
59065,2
6459,4
7298,2
424,1
5182,1
3365,21
3326,2
7285,14
2413,12
5090,2
6330,1
412,9
3173,9
1003,2
2769,1
6685,1
7019,1
53038,2
1875,8
6450,1
2114,12
926,39
6884,9
4234,11
54787,3
36152,1
4789,3
5254,42
3285,11
5552,2
5488,6
6900,1
1602,1
2072,2
8966,36
5609,3
1202,15
25835,2
2757,17
4889,3
8194,2
7072,7
6775,6
2351,19
4472,1
31660,20
34,30
4142,9
55553,14
